city,longitude,latitude,scientific_name,count
San Diego,-117.0,32.6,Liquidambar styraciflua,186
San Diego,-117.0,32.6,Pyrus calleryana,154
San Diego,-117.0,32.7,Others,4679
San Diego,-117.0,32.7,Lagerstroemia indica,79
San Diego,-117.0,32.7,Liquidambar styraciflua,208
San Diego,-117.0,32.7,Platanus acerifolia,1
San Diego,-117.0,32.7,Pyrus calleryana,24
San Diego,-117.0,32.8,Others,3507
San Diego,-117.0,32.8,Lagerstroemia indica,89
San Diego,-117.0,32.8,Liquidambar styraciflua,417
San Diego,-117.0,32.8,Pyrus calleryana,1
San Diego,-117.0,33.0,Others,260
San Diego,-117.0,33.0,Liquidambar styraciflua,16
San Diego,-117.0,33.1,Others,19
San Diego,-116.9,32.6,Others,1366
San Diego,-116.9,32.6,Liquidambar styraciflua,69
San Diego,-116.9,32.6,Pyrus calleryana,20
San Francisco,-122.5,37.7,Others,19752
San Francisco,-122.5,37.7,Acer rubrum,45
San Francisco,-122.5,37.7,Gleditsia triacanthos,7
San Francisco,-122.5,37.7,Lagerstroemia indica,23
San Francisco,-122.5,37.7,Liquidambar styraciflua,157
San Francisco,-122.5,37.7,Platanus acerifolia,370
San Francisco,-122.5,37.7,Prunus,33
San Francisco,-122.5,37.7,Pyrus calleryana,283
San Francisco,-122.5,37.7,Tilia cordata,2
San Francisco,-122.5,37.8,Others,24727
San Francisco,-122.5,37.8,Acer platanoides,1
San Francisco,-122.5,37.8,Acer rubrum,26
San Francisco,-122.5,37.8,Gleditsia triacanthos,12
San Francisco,-122.5,37.8,Lagerstroemia indica,5
San Francisco,-122.5,37.8,Liquidambar styraciflua,200
San Francisco,-122.5,37.8,Platanus acerifolia,1106
San Francisco,-122.5,37.8,Prunus,33
San Francisco,-122.5,37.8,Pyrus calleryana,357
San Francisco,-122.5,37.8,Tilia cordata,14
San Francisco,-122.4,37.5,Platanus acerifolia,1
San Francisco,-122.4,37.7,Others,40133
San Francisco,-122.4,37.7,Acer rubrum,254
San Francisco,-122.4,37.7,Gleditsia triacanthos,35
San Francisco,-122.4,37.7,Lagerstroemia indica,28
San Francisco,-122.4,37.7,Liquidambar styraciflua,219
San Francisco,-122.4,37.7,Platanus acerifolia,1018
San Francisco,-122.4,37.7,Prunus,40
San Francisco,-122.4,37.7,Pyrus calleryana,1068
San Francisco,-122.4,37.7,Tilia cordata,10
San Francisco,-122.4,37.8,Others,70090
San Francisco,-122.4,37.8,Acer platanoides,1
San Francisco,-122.4,37.8,Acer rubrum,643
San Francisco,-122.4,37.8,Gleditsia triacanthos,63
San Francisco,-122.4,37.8,Lagerstroemia indica,46
San Francisco,-122.4,37.8,Liquidambar styraciflua,985
San Francisco,-122.4,37.8,Platanus acerifolia,9381
San Francisco,-122.4,37.8,Prunus,94
San Francisco,-122.4,37.8,Pyrus calleryana,2321
San Francisco,-122.4,37.8,Tilia cordata,105
San Jose,-122.0,37.2,Others,20
San Jose,-122.0,37.2,Lagerstroemia indica,4
San Jose,-122.0,37.2,Liquidambar styraciflua,2
San Jose,-122.0,37.3,Others,16427
San Jose,-122.0,37.3,Acer platanoides,714
San Jose,-122.0,37.3,Acer rubrum,205
San Jose,-122.0,37.3,Gleditsia triacanthos,133
San Jose,-122.0,37.3,Lagerstroemia indica,1545
San Jose,-122.0,37.3,Liquidambar styraciflua,2592
San Jose,-122.0,37.3,Platanus acerifolia,713
San Jose,-122.0,37.3,Prunus,51
San Jose,-122.0,37.3,Pyrus calleryana,415
San Jose,-122.0,37.3,Tilia cordata,1
San Jose,-122.0,37.4,Others,865
San Jose,-122.0,37.4,Lagerstroemia indica,66
San Jose,-122.0,37.4,Platanus acerifolia,192
San Jose,-122.0,37.4,Pyrus calleryana,283
San Jose,-122.0,37.4,Tilia cordata,1
San Jose,-121.9,37.2,Others,17556
San Jose,-121.9,37.2,Acer platanoides,145
San Jose,-121.9,37.2,Acer rubrum,80
San Jose,-121.9,37.2,Gleditsia triacanthos,345
San Jose,-121.9,37.2,Lagerstroemia indica,2366
San Jose,-121.9,37.2,Liquidambar styraciflua,1243
San Jose,-121.9,37.2,Platanus acerifolia,710
San Jose,-121.9,37.2,Prunus,89
San Jose,-121.9,37.2,Pyrus calleryana,540
San Jose,-121.9,37.2,Tilia cordata,16
San Jose,-121.9,37.3,Others,47699
San Jose,-121.9,37.3,Acer platanoides,1439
San Jose,-121.9,37.3,Acer rubrum,414
San Jose,-121.9,37.3,Gleditsia triacanthos,615
San Jose,-121.9,37.3,Lagerstroemia indica,7836
San Jose,-121.9,37.3,Liquidambar styraciflua,7353
San Jose,-121.9,37.3,Platanus acerifolia,14157
San Jose,-121.9,37.3,Prunus,282
San Jose,-121.9,37.3,Pyrus calleryana,2787
San Jose,-121.9,37.3,Tilia cordata,55
San Jose,-121.9,37.4,Others,21165
San Jose,-121.9,37.4,Acer platanoides,164
San Jose,-121.9,37.4,Acer rubrum,253
San Jose,-121.9,37.4,Fraxinus pennsylvanica,1
San Jose,-121.9,37.4,Gleditsia triacanthos,774
San Jose,-121.9,37.4,Lagerstroemia indica,1895
San Jose,-121.9,37.4,Liquidambar styraciflua,963
San Jose,-121.9,37.4,Platanus acerifolia,3286
San Jose,-121.9,37.4,Prunus,38
San Jose,-121.9,37.4,Pyrus calleryana,2126
San Jose,-121.9,37.4,Tilia cordata,166
San Jose,-121.9,37.5,Platanus acerifolia,1
San Jose,-121.8,37.2,Others,17872
San Jose,-121.8,37.2,Acer platanoides,84
San Jose,-121.8,37.2,Acer rubrum,100
San Jose,-121.8,37.2,Fraxinus pennsylvanica,23
San Jose,-121.8,37.2,Gleditsia triacanthos,916
San Jose,-121.8,37.2,Lagerstroemia indica,1982
San Jose,-121.8,37.2,Liquidambar styraciflua,647
San Jose,-121.8,37.2,Platanus acerifolia,1137
San Jose,-121.8,37.2,Prunus,34
San Jose,-121.8,37.2,Pyrus calleryana,651
San Jose,-121.8,37.2,Tilia cordata,40
San Jose,-121.8,37.3,Others,50756
San Jose,-121.8,37.3,Acer platanoides,220
San Jose,-121.8,37.3,Acer rubrum,164
San Jose,-121.8,37.3,Fraxinus pennsylvanica,7
San Jose,-121.8,37.3,Gleditsia triacanthos,1033
San Jose,-121.8,37.3,Lagerstroemia indica,4889
San Jose,-121.8,37.3,Liquidambar styraciflua,1439
San Jose,-121.8,37.3,Platanus acerifolia,5150
San Jose,-121.8,37.3,Prunus,243
San Jose,-121.8,37.3,Pyrus calleryana,2340
San Jose,-121.8,37.3,Tilia cordata,73
San Jose,-121.8,37.4,Others,9027
San Jose,-121.8,37.4,Acer platanoides,102
San Jose,-121.8,37.4,Acer rubrum,63
San Jose,-121.8,37.4,Gleditsia triacanthos,221
San Jose,-121.8,37.4,Lagerstroemia indica,945
San Jose,-121.8,37.4,Liquidambar styraciflua,398
San Jose,-121.8,37.4,Platanus acerifolia,864
San Jose,-121.8,37.4,Prunus,39
San Jose,-121.8,37.4,Pyrus calleryana,401
San Jose,-121.8,37.4,Tilia cordata,5
San Jose,-121.7,37.2,Others,354
San Jose,-121.7,37.2,Pyrus calleryana,28
San Jose,-121.7,37.3,Others,1510
San Jose,-121.7,37.3,Acer rubrum,3
San Jose,-121.7,37.3,Lagerstroemia indica,108
San Jose,-121.7,37.3,Liquidambar styraciflua,7
San Jose,-121.7,37.3,Platanus acerifolia,81
San Jose,-121.7,37.3,Pyrus calleryana,60
San Jose,-121.7,37.3,Tilia cordata,1
Santa Rosa,-122.8,38.5,Others,72
Santa Rosa,-122.8,38.5,Platanus acerifolia,22
Santa Rosa,-122.8,38.5,Prunus,1
Santa Rosa,-122.7,38.5,Others,1031
Santa Rosa,-122.7,38.5,Liquidambar styraciflua,1
Santa Rosa,-122.7,38.5,Platanus acerifolia,65
Santa Rosa,-122.7,38.5,Prunus,21
Seattle,-122.4,47.5,Others,8294
Seattle,-122.4,47.5,Acer platanoides,332
Seattle,-122.4,47.5,Acer rubrum,399
Seattle,-122.4,47.5,Fraxinus pennsylvanica,279
Seattle,-122.4,47.5,Gleditsia triacanthos,35
Seattle,-122.4,47.5,Lagerstroemia indica,14
Seattle,-122.4,47.5,Liquidambar styraciflua,93
Seattle,-122.4,47.5,Platanus acerifolia,2
Seattle,-122.4,47.5,Prunus,697
Seattle,-122.4,47.5,Pyrus calleryana,388
Seattle,-122.4,47.5,Tilia cordata,74
Seattle,-122.4,47.6,Others,18337
Seattle,-122.4,47.6,Acer platanoides,649
Seattle,-122.4,47.6,Acer rubrum,886
Seattle,-122.4,47.6,Fraxinus pennsylvanica,61
Seattle,-122.4,47.6,Gleditsia triacanthos,134
Seattle,-122.4,47.6,Lagerstroemia indica,135
Seattle,-122.4,47.6,Liquidambar styraciflua,478
Seattle,-122.4,47.6,Platanus acerifolia,463
Seattle,-122.4,47.6,Prunus,1706
Seattle,-122.4,47.6,Pyrus calleryana,659
Seattle,-122.4,47.6,Tilia cordata,405
Seattle,-122.4,47.7,Others,26189
Seattle,-122.4,47.7,Acer platanoides,742
Seattle,-122.4,47.7,Acer rubrum,1335
Seattle,-122.4,47.7,Fraxinus pennsylvanica,146
Seattle,-122.4,47.7,Gleditsia triacanthos,228
Seattle,-122.4,47.7,Lagerstroemia indica,69
Seattle,-122.4,47.7,Liquidambar styraciflua,304
Seattle,-122.4,47.7,Platanus acerifolia,146
Seattle,-122.4,47.7,Prunus,1982
Seattle,-122.4,47.7,Pyrus calleryana,930
Seattle,-122.4,47.7,Tilia cordata,246
Seattle,-122.3,47.5,Others,9278
Seattle,-122.3,47.5,Acer platanoides,411
Seattle,-122.3,47.5,Acer rubrum,794
Seattle,-122.3,47.5,Fraxinus pennsylvanica,169
Seattle,-122.3,47.5,Gleditsia triacanthos,13
Seattle,-122.3,47.5,Lagerstroemia indica,60
Seattle,-122.3,47.5,Liquidambar styraciflua,224
Seattle,-122.3,47.5,Platanus acerifolia,26
Seattle,-122.3,47.5,Prunus,608
Seattle,-122.3,47.5,Pyrus calleryana,297
Seattle,-122.3,47.5,Tilia cordata,189
Seattle,-122.3,47.6,Others,34075
Seattle,-122.3,47.6,Acer platanoides,3161
Seattle,-122.3,47.6,Acer rubrum,3025
Seattle,-122.3,47.6,Fraxinus pennsylvanica,604
Seattle,-122.3,47.6,Gleditsia triacanthos,707
Seattle,-122.3,47.6,Lagerstroemia indica,72
Seattle,-122.3,47.6,Liquidambar styraciflua,1520
Seattle,-122.3,47.6,Platanus acerifolia,1013
Seattle,-122.3,47.6,Prunus,1815
Seattle,-122.3,47.6,Pyrus calleryana,1329
Seattle,-122.3,47.6,Tilia cordata,900
Seattle,-122.3,47.7,Others,29646
Seattle,-122.3,47.7,Acer platanoides,1009
Seattle,-122.3,47.7,Acer rubrum,1102
Seattle,-122.3,47.7,Fraxinus pennsylvanica,565
Seattle,-122.3,47.7,Gleditsia triacanthos,287
Seattle,-122.3,47.7,Lagerstroemia indica,56
Seattle,-122.3,47.7,Liquidambar styraciflua,757
Seattle,-122.3,47.7,Platanus acerifolia,119
Seattle,-122.3,47.7,Prunus,2041
Seattle,-122.3,47.7,Pyrus calleryana,858
Seattle,-122.3,47.7,Tilia cordata,904
Seattle,-122.2,47.5,Others,376
Seattle,-122.2,47.5,Acer rubrum,2
Seattle,-122.2,47.5,Fraxinus pennsylvanica,11
Seattle,-122.2,47.5,Liquidambar styraciflua,1
Seattle,-122.2,47.5,Prunus,36
Seattle,-122.2,47.5,Pyrus calleryana,6
Sioux Falls,-96.8,43.5,Others,7116
Sioux Falls,-96.8,43.5,Acer platanoides,1343
Sioux Falls,-96.8,43.5,Acer rubrum,301
Sioux Falls,-96.8,43.5,Fraxinus pennsylvanica,5733
Sioux Falls,-96.8,43.5,Gleditsia triacanthos,521
Sioux Falls,-96.8,43.5,Platanus acerifolia,3
Sioux Falls,-96.8,43.5,Prunus,64
Sioux Falls,-96.8,43.5,Tilia cordata,926
Sioux Falls,-96.8,43.6,Others,1532
Sioux Falls,-96.8,43.6,Acer platanoides,103
Sioux Falls,-96.8,43.6,Acer rubrum,18
Sioux Falls,-96.8,43.6,Fraxinus pennsylvanica,753
Sioux Falls,-96.8,43.6,Gleditsia triacanthos,108
Sioux Falls,-96.8,43.6,Prunus,8
Sioux Falls,-96.8,43.6,Tilia cordata,64
Sioux Falls,-96.7,43.5,Others,13446
Sioux Falls,-96.7,43.5,Acer platanoides,3544
Sioux Falls,-96.7,43.5,Acer rubrum,543
Sioux Falls,-96.7,43.5,Fraxinus pennsylvanica,12458
Sioux Falls,-96.7,43.5,Gleditsia triacanthos,1372
Sioux Falls,-96.7,43.5,Platanus acerifolia,17
Sioux Falls,-96.7,43.5,Prunus,97
Sioux Falls,-96.7,43.5,Tilia cordata,1801
Sioux Falls,-96.7,43.6,Others,3764
Sioux Falls,-96.7,43.6,Acer platanoides,650
Sioux Falls,-96.7,43.6,Acer rubrum,79
Sioux Falls,-96.7,43.6,Fraxinus pennsylvanica,2370
Sioux Falls,-96.7,43.6,Gleditsia triacanthos,303
Sioux Falls,-96.7,43.6,Platanus acerifolia,6
Sioux Falls,-96.7,43.6,Prunus,33
Sioux Falls,-96.7,43.6,Tilia cordata,246
Sioux Falls,-96.6,43.5,Others,994
Sioux Falls,-96.6,43.5,Acer platanoides,61
Sioux Falls,-96.6,43.5,Acer rubrum,48
Sioux Falls,-96.6,43.5,Fraxinus pennsylvanica,116
Sioux Falls,-96.6,43.5,Gleditsia triacanthos,18
Sioux Falls,-96.6,43.5,Platanus acerifolia,1
Sioux Falls,-96.6,43.5,Prunus,4
Sioux Falls,-96.6,43.5,Tilia cordata,53
St. Louis,-91.4,38.6,Others,1102
St. Louis,-91.4,38.6,Acer platanoides,17
St. Louis,-91.4,38.6,Acer rubrum,143
St. Louis,-91.4,38.6,Fraxinus pennsylvanica,119
St. Louis,-91.4,38.6,Gleditsia triacanthos,38
St. Louis,-91.4,38.6,Liquidambar styraciflua,39
St. Louis,-91.4,38.6,Platanus acerifolia,49
St. Louis,-91.4,38.6,Prunus,39
St. Louis,-91.4,38.6,Pyrus calleryana,249
St. Louis,-91.4,38.6,Tilia cordata,61
St. Louis,-90.3,38.5,Others,359
St. Louis,-90.3,38.5,Acer platanoides,5
St. Louis,-90.3,38.5,Acer rubrum,36
St. Louis,-90.3,38.5,Fraxinus pennsylvanica,102
St. Louis,-90.3,38.5,Gleditsia triacanthos,14
St. Louis,-90.3,38.5,Liquidambar styraciflua,3
St. Louis,-90.3,38.5,Prunus,6
St. Louis,-90.3,38.5,Pyrus calleryana,61
St. Louis,-90.3,38.5,Tilia cordata,26
St. Louis,-90.3,38.6,Others,19781
St. Louis,-90.3,38.6,Acer platanoides,551
St. Louis,-90.3,38.6,Acer rubrum,4249
St. Louis,-90.3,38.6,Fraxinus pennsylvanica,2099
St. Louis,-90.3,38.6,Gleditsia triacanthos,639
St. Louis,-90.3,38.6,Lagerstroemia indica,9
St. Louis,-90.3,38.6,Liquidambar styraciflua,1111
St. Louis,-90.3,38.6,Platanus acerifolia,1349
St. Louis,-90.3,38.6,Prunus,636
St. Louis,-90.3,38.6,Pyrus calleryana,2352
St. Louis,-90.3,38.6,Tilia cordata,1704
St. Louis,-90.3,38.7,Others,4135
St. Louis,-90.3,38.7,Acer platanoides,98
St. Louis,-90.3,38.7,Acer rubrum,524
St. Louis,-90.3,38.7,Fraxinus pennsylvanica,1232
St. Louis,-90.3,38.7,Gleditsia triacanthos,280
St. Louis,-90.3,38.7,Liquidambar styraciflua,179
St. Louis,-90.3,38.7,Platanus acerifolia,288
St. Louis,-90.3,38.7,Prunus,212
St. Louis,-90.3,38.7,Pyrus calleryana,689
St. Louis,-90.3,38.7,Tilia cordata,153
St. Louis,-90.2,38.6,Others,15508
St. Louis,-90.2,38.6,Acer platanoides,345
St. Louis,-90.2,38.6,Acer rubrum,2842
St. Louis,-90.2,38.6,Fraxinus pennsylvanica,2933
St. Louis,-90.2,38.6,Gleditsia triacanthos,1684
St. Louis,-90.2,38.6,Lagerstroemia indica,10
St. Louis,-90.2,38.6,Liquidambar styraciflua,538
St. Louis,-90.2,38.6,Platanus acerifolia,428
St. Louis,-90.2,38.6,Prunus,737
St. Louis,-90.2,38.6,Pyrus calleryana,3147
St. Louis,-90.2,38.6,Tilia cordata,1444
St. Louis,-90.2,38.7,Others,4715
St. Louis,-90.2,38.7,Acer platanoides,111
St. Louis,-90.2,38.7,Acer rubrum,781
St. Louis,-90.2,38.7,Fraxinus pennsylvanica,1276
St. Louis,-90.2,38.7,Gleditsia triacanthos,358
St. Louis,-90.2,38.7,Lagerstroemia indica,3
St. Louis,-90.2,38.7,Liquidambar styraciflua,270
St. Louis,-90.2,38.7,Platanus acerifolia,244
St. Louis,-90.2,38.7,Prunus,379
St. Louis,-90.2,38.7,Pyrus calleryana,708
St. Louis,-90.2,38.7,Tilia cordata,294
St. Louis,-90.2,38.8,Others,11
St. Louis,-90.2,38.8,Pyrus calleryana,3
Stockton,-121.4,37.9,Others,5
Stockton,-121.4,37.9,Liquidambar styraciflua,1
Stockton,-121.4,37.9,Pyrus calleryana,5
Stockton,-121.4,38.0,Others,3729
Stockton,-121.4,38.0,Acer rubrum,121
Stockton,-121.4,38.0,Gleditsia triacanthos,2
Stockton,-121.4,38.0,Lagerstroemia indica,505
Stockton,-121.4,38.0,Liquidambar styraciflua,282
Stockton,-121.4,38.0,Platanus acerifolia,829
Stockton,-121.4,38.0,Prunus,9
Stockton,-121.4,38.0,Pyrus calleryana,314
Stockton,-121.4,38.0,Tilia cordata,147
Stockton,-121.4,38.1,Others,1756
Stockton,-121.4,38.1,Acer rubrum,33
Stockton,-121.4,38.1,Lagerstroemia indica,309
Stockton,-121.4,38.1,Liquidambar styraciflua,35
Stockton,-121.4,38.1,Platanus acerifolia,360
Stockton,-121.4,38.1,Pyrus calleryana,208
Stockton,-121.4,38.1,Tilia cordata,8
Stockton,-121.3,37.9,Others,7888
Stockton,-121.3,37.9,Acer platanoides,18
Stockton,-121.3,37.9,Acer rubrum,116
Stockton,-121.3,37.9,Fraxinus pennsylvanica,2
Stockton,-121.3,37.9,Gleditsia triacanthos,12
Stockton,-121.3,37.9,Lagerstroemia indica,657
Stockton,-121.3,37.9,Liquidambar styraciflua,152
Stockton,-121.3,37.9,Platanus acerifolia,732
Stockton,-121.3,37.9,Prunus,11
Stockton,-121.3,37.9,Pyrus calleryana,509
Stockton,-121.3,37.9,Tilia cordata,70
Stockton,-121.3,38.0,Others,36262
Stockton,-121.3,38.0,Acer platanoides,90
Stockton,-121.3,38.0,Acer rubrum,655
Stockton,-121.3,38.0,Fraxinus pennsylvanica,15
Stockton,-121.3,38.0,Gleditsia triacanthos,247
Stockton,-121.3,38.0,Lagerstroemia indica,3504
Stockton,-121.3,38.0,Liquidambar styraciflua,2633
Stockton,-121.3,38.0,Platanus acerifolia,3569
Stockton,-121.3,38.0,Prunus,37
Stockton,-121.3,38.0,Pyrus calleryana,2133
Stockton,-121.3,38.0,Tilia cordata,387
Stockton,-121.3,38.1,Others,1067
Stockton,-121.3,38.1,Acer rubrum,112
Stockton,-121.3,38.1,Lagerstroemia indica,54
Stockton,-121.3,38.1,Platanus acerifolia,49
Stockton,-121.3,38.1,Pyrus calleryana,78
Stockton,-121.3,38.1,Tilia cordata,2
Stockton,-121.2,37.9,Others,907
Stockton,-121.2,37.9,Acer rubrum,34
Stockton,-121.2,37.9,Lagerstroemia indica,86
Stockton,-121.2,37.9,Liquidambar styraciflua,86
Stockton,-121.2,37.9,Platanus acerifolia,26
Stockton,-121.2,37.9,Pyrus calleryana,37
Stockton,-121.2,38.0,Others,322
Stockton,-121.2,38.0,Acer rubrum,5
Stockton,-121.2,38.0,Lagerstroemia indica,39
Stockton,-121.2,38.0,Liquidambar styraciflua,4
Stockton,-121.2,38.0,Platanus acerifolia,6
Stockton,-121.2,38.0,Pyrus calleryana,9
Stockton,-121.2,38.0,Tilia cordata,1
Stockton,-120.8,35.3,Acer rubrum,2
Stockton,-120.8,35.3,Others,12
Stockton,-120.8,35.3,Gleditsia triacanthos,1
Stockton,-120.8,35.3,Lagerstroemia indica,3
Stockton,-120.8,35.3,Liquidambar styraciflua,2
Stockton,-120.8,35.3,Pyrus calleryana,3
Stockton,-120.8,35.3,Tilia cordata,1
Stockton,-120.7,35.3,Others,29
Stockton,-120.7,35.3,Lagerstroemia indica,1
Stockton,-120.7,35.3,Platanus acerifolia,2
Stockton,-120.6,35.1,Others,41
Stockton,-120.6,35.1,Lagerstroemia indica,1
Stockton,-120.6,35.1,Liquidambar styraciflua,1
Stockton,-120.6,35.1,Tilia cordata,1
Stockton,-120.6,35.4,Others,280
Stockton,-120.6,35.4,Lagerstroemia indica,23
Stockton,-120.6,35.4,Liquidambar styraciflua,9
Stockton,-120.6,35.4,Platanus acerifolia,1
Stockton,-120.5,34.9,Lagerstroemia indica,1
Stockton,-120.5,34.9,Others,13
Stockton,-120.5,35.4,Others,1803
Stockton,-120.5,35.4,Acer platanoides,10
Stockton,-120.5,35.4,Acer rubrum,6
Stockton,-120.5,35.4,Gleditsia triacanthos,1
Stockton,-120.5,35.4,Lagerstroemia indica,420
Stockton,-120.5,35.4,Liquidambar styraciflua,26
Stockton,-120.5,35.4,Platanus acerifolia,373
Stockton,-120.5,35.4,Pyrus calleryana,142
Stockton,-120.5,35.4,Tilia cordata,22
Stockton,-120.4,34.9,Others,3750
Stockton,-120.4,34.9,Acer platanoides,1
Stockton,-120.4,34.9,Acer rubrum,124
Stockton,-120.4,34.9,Gleditsia triacanthos,14
Stockton,-120.4,34.9,Lagerstroemia indica,225
Stockton,-120.4,34.9,Liquidambar styraciflua,246
Stockton,-120.4,34.9,Platanus acerifolia,280
Stockton,-120.4,34.9,Prunus,17
Stockton,-120.4,34.9,Pyrus calleryana,504
Stockton,-120.4,34.9,Tilia cordata,122
Stockton,-120.4,35.3,Others,166
Stockton,-120.4,35.3,Acer platanoides,1
Stockton,-120.4,35.3,Acer rubrum,4
Stockton,-120.4,35.3,Fraxinus pennsylvanica,1
Stockton,-120.4,35.3,Lagerstroemia indica,16
Stockton,-120.4,35.3,Liquidambar styraciflua,2
Stockton,-120.4,35.3,Platanus acerifolia,30
Stockton,-120.4,35.3,Pyrus calleryana,23
Stockton,-120.4,35.3,Tilia cordata,4
Stockton,-120.3,35.3,Acer rubrum,2
Stockton,-120.3,35.3,Others,71
Stockton,-120.3,35.3,Lagerstroemia indica,1
Stockton,-120.3,35.3,Liquidambar styraciflua,25
Stockton,-120.3,35.3,Platanus acerifolia,8
Stockton,-120.3,35.3,Pyrus calleryana,24
Stockton,-120.3,35.4,Others,9
Stockton,-120.3,35.4,Platanus acerifolia,13
Stockton,-120.2,35.4,Pyrus calleryana,2
Stockton,-120.2,35.4,Others,4
Stockton,-120.0,35.3,Acer rubrum,6
Stockton,-120.0,35.3,Others,103
Stockton,-120.0,35.3,Lagerstroemia indica,14
Stockton,-120.0,35.3,Pyrus calleryana,59
Stockton,-120.0,35.4,Others,68
Stockton,-120.0,35.4,Lagerstroemia indica,4
Stockton,-120.0,35.4,Liquidambar styraciflua,7
Stockton,-120.0,35.4,Platanus acerifolia,9
Stockton,-120.0,35.4,Pyrus calleryana,34
Stockton,-119.9,35.3,Others,271
Stockton,-119.9,35.3,Acer rubrum,1
Stockton,-119.9,35.3,Gleditsia triacanthos,1
Stockton,-119.9,35.3,Lagerstroemia indica,27
Stockton,-119.9,35.3,Liquidambar styraciflua,3
Stockton,-119.9,35.3,Platanus acerifolia,49
Stockton,-119.9,35.3,Prunus,1
Stockton,-119.9,35.3,Pyrus calleryana,44
Stockton,-119.9,35.3,Tilia cordata,1
Stockton,-119.8,36.3,Others,11
Stockton,-119.8,36.3,Prunus,2
Stockton,-119.7,36.3,Others,68
Stockton,-119.7,36.3,Lagerstroemia indica,16
Stockton,-119.7,36.3,Pyrus calleryana,3
Stockton,-119.6,36.3,Acer rubrum,1
Stockton,-119.6,36.3,Others,763
Stockton,-119.6,36.3,Fraxinus pennsylvanica,1
Stockton,-119.6,36.3,Gleditsia triacanthos,5
Stockton,-119.6,36.3,Lagerstroemia indica,13
Stockton,-119.6,36.3,Liquidambar styraciflua,45
Stockton,-119.6,36.3,Platanus acerifolia,9
Stockton,-119.6,36.3,Prunus,2
Stockton,-119.6,36.3,Pyrus calleryana,14
Stockton,-119.5,35.4,Others,33
Stockton,-119.5,35.4,Lagerstroemia indica,1
Stockton,-119.3,35.6,Others,6
Stockton,-119.3,35.6,Liquidambar styraciflua,2
Stockton,-119.3,36.3,Pyrus calleryana,2
Stockton,-118.8,34.2,Others,21
Stockton,-118.7,35.9,Others,81
Stockton,-118.7,35.9,Lagerstroemia indica,4
Stockton,-118.7,35.9,Liquidambar styraciflua,5
Stockton,-118.7,35.9,Platanus acerifolia,1
Stockton,-118.7,35.9,Pyrus calleryana,18
Stockton,-118.7,35.9,Tilia cordata,1
Stockton,-118.6,35.9,Others,251
Stockton,-118.6,35.9,Acer platanoides,1
Stockton,-118.6,35.9,Acer rubrum,1
Stockton,-118.6,35.9,Lagerstroemia indica,30
Stockton,-118.6,35.9,Liquidambar styraciflua,73
Stockton,-118.6,35.9,Platanus acerifolia,50
Stockton,-118.6,35.9,Prunus,4
Stockton,-118.6,35.9,Pyrus calleryana,14
Stockton,-118.6,35.9,Tilia cordata,1
Stockton,-118.5,34.2,Lagerstroemia indica,1
Stockton,-118.5,34.2,Liquidambar styraciflua,6
Stockton,-118.5,34.2,Others,1
Stockton,-118.5,34.3,Others,11
Stockton,-118.5,35.4,Others,8
Stockton,-118.5,35.4,Lagerstroemia indica,2
Stockton,-118.3,34.1,Others,4
Stockton,-118.3,34.1,Lagerstroemia indica,130
Stockton,-118.3,34.1,Pyrus calleryana,18
Stockton,-118.3,35.3,Others,1902
Stockton,-118.3,35.3,Acer rubrum,225
Stockton,-118.3,35.3,Lagerstroemia indica,247
Stockton,-118.3,35.3,Liquidambar styraciflua,47
Stockton,-118.3,35.3,Platanus acerifolia,401
Stockton,-118.3,35.3,Prunus,11
Stockton,-118.3,35.3,Pyrus calleryana,321
Stockton,-118.3,35.3,Tilia cordata,60
Stockton,-118.2,35.7,Others,3
Stockton,-118.1,34.7,Others,11
Stockton,-118.1,34.7,Tilia cordata,1
Stockton,-118.0,35.1,Others,2628
Stockton,-118.0,35.1,Acer rubrum,43
Stockton,-118.0,35.1,Fraxinus pennsylvanica,2
Stockton,-118.0,35.1,Gleditsia triacanthos,15
Stockton,-118.0,35.1,Lagerstroemia indica,413
Stockton,-118.0,35.1,Liquidambar styraciflua,71
Stockton,-118.0,35.1,Platanus acerifolia,137
Stockton,-118.0,35.1,Prunus,2
Stockton,-118.0,35.1,Pyrus calleryana,186
Stockton,-118.0,35.1,Tilia cordata,19
Stockton,-117.9,35.1,Others,150
Stockton,-117.9,35.1,Gleditsia triacanthos,1
Stockton,-117.9,35.1,Lagerstroemia indica,9
Stockton,-117.9,35.1,Liquidambar styraciflua,4
Stockton,-117.9,35.1,Platanus acerifolia,2
Stockton,-117.9,35.1,Pyrus calleryana,85
Stockton,-117.8,35.2,Others,430
Stockton,-117.8,35.2,Gleditsia triacanthos,10
Stockton,-117.8,35.2,Lagerstroemia indica,3
Stockton,-117.8,35.2,Liquidambar styraciflua,2
Stockton,-117.8,35.2,Platanus acerifolia,3
Stockton,-117.8,35.2,Prunus,2
Stockton,-117.8,35.2,Tilia cordata,1
Stockton,-117.6,35.4,Others,26
Stockton,-117.6,35.4,Liquidambar styraciflua,16
Stockton,-117.1,32.7,Others,93
Stockton,-117.1,32.7,Lagerstroemia indica,9
Stockton,-117.1,32.7,Liquidambar styraciflua,7
Tampa,-82.5,27.9,Acer rubrum,107
Tampa,-82.5,27.9,Others,3302
Tampa,-82.5,27.9,Fraxinus pennsylvanica,1
